2021

134.5, 856, 856
23, 856, 1464
4.5, 857, 640
23.5, 858, 758
124, 858, 858
16.5, 859, 1220
6.5, 859, 1232
8.5, 859, 1516
8, 860, 264
108.5, 860, 860
19.5, 861, 906
19.5, 861, 966
159, 862, 862
18.5, 862, 1764
24.5, 863, 1632
134.5, 864, 864
9.5, 865, 904
131.5, 866, 866
16, 866, 1422
23, 867, 1554
122, 868, 868
1, 869, 1092
108, 870, 870
18, 871, 476
10.5, 872, 740
146.5, 872, 872
16.5, 872, 1180
19.5, 873, 502
113.5, 874, 874
119.5, 876, 876
139, 878, 878
135.5, 880, 880
24, 880, 940
19.5, 881, 134
20.5, 881, 1570
13, 881, 2014
131, 882, 882
25.5, 882, 1618
136.5, 884, 884
9, 884, 1100
24, 884, 1244
3, 884, 1264
4, 886, 526
121, 886, 886
5, 887, 340
11.5, 887, 922
1, 888, 366
101.5, 888, 888
6, 889, 618
25.5, 890, 136
126, 890, 890
21.5, 891, 438
121, 892, 892
22, 893, 1202
12, 893, 1574
18.5, 893, 1594
21.5, 894, 492
9, 894, 680
154, 894, 894
23, 894, 1290
4, 895, 1350
127.5, 896, 896
9.5, 896, 1280
7, 897, 888
109.5, 898, 898
16, 899, 1212
8, 900, 482
128, 900, 900
9.5, 900, 1270
19, 901, 648
2, 902, 146
16, 902, 422
140.5, 902, 902
16, 903, 72
17.5, 903, 248
7.5, 903, 252
20, 904, 364
159.5, 904, 904
16, 904, 1068
23, 904, 1414
16, 905, 2006
146.5, 906, 906
20, 907, 1262
9.5, 907, 1282
1.5, 907, 1766
142.5, 908, 908
21.5, 908, 1334
7.5, 908, 1514
5.5, 909, 448
111, 910, 910
10.5, 910, 1896
21.5, 911, 1834
20, 912, 520
141.5, 912, 912
8, 912, 1596
13, 912, 1964
3.5, 914, 16
17.5, 914, 552
148, 914, 914
12, 914, 1066
14.5, 914, 1368
24, 916, 676
174, 916, 916
2.5, 916, 1130
22, 916, 1364
25, 916, 1746
7.5, 917, 150
113, 918, 918
13.5, 919, 1958
154.5, 920, 920
13, 920, 958
23, 920, 1788
21, 921, 262
14, 921, 1728
22, 922, 868
122.5, 922, 922
14.5, 923, 348
13.5, 923, 612
127.5, 924, 924
24.5, 925, 1672
21.5, 926, 494
122, 926, 926
25, 927, 1642
13, 928, 578
124.5, 928, 928
2.5, 928, 1126
6.5, 928, 1576
2, 928, 1832
17, 929, 1630
23, 930, 370
166.5, 930, 930
20, 930, 1688
14.5, 931, 1858
25, 931, 1898
21, 932, 58
126, 932, 932
24.5, 933, 276
18.5, 933, 1658
16.5, 934, 228
117, 934, 934
9.5, 936, 366
113, 936, 936
3, 936, 1820
122.5, 938, 938
14, 938, 1700
3.5, 938, 1776
6.5, 939, 22
4.5, 939, 144
1, 939, 946
131, 940, 940
4.5, 941, 180
23.5, 941, 570
134.5, 942, 942
128, 944, 944
15, 944, 1858
12.5, 944, 2004
20, 945, 126
10, 945, 318
145, 946, 946
12, 947, 246
19.5, 947, 1542
6, 948, 676
142.5, 948, 948
24, 949, 424
14.5, 949, 1398
5, 949, 1552
124.5, 950, 950
24, 950, 1654
1.5, 951, 1692
9, 952, 516
135.5, 952, 952
13.5, 952, 1004
16.5, 953, 516
1.5, 954, 6
133, 954, 954
19, 954, 1284
3, 955, 122
9.5, 956, 548
2, 956, 802
124, 956, 956
5, 957, 12
138.5, 958, 958
8, 959, 564
102, 960, 960
1.5, 960, 1864
3, 961, 16
110.5, 962, 962
10, 962, 1152
16, 963, 842
4, 963, 1908
126, 964, 964
25.5, 964, 1162
24, 965, 1032
3, 965, 1198
129.5, 966, 966
4, 966, 1878
20, 967, 546
17, 967, 746
19, 968, 422
11, 968, 882
164.5, 968, 968
14, 968, 1576
20, 968, 1668
2, 969, 1616
110.5, 970, 970
24.5, 971, 220
128, 972, 972
20.5, 973, 1468
2, 973, 1632
119.5, 974, 974
12.5, 975, 710
8, 975, 886
6, 975, 962
2.5, 975, 1940
134.5, 976, 976
25, 977, 1494
13, 977, 1704
119.5, 978, 978
1.5, 980, 620
124, 980, 980
1.5, 980, 1120
3, 981, 1322
105.5, 982, 982
5, 982, 1186
25, 983, 502
19.5, 983, 1876
147, 984, 984
13.5, 984, 1428
15, 984, 1474
150.5, 986, 986
9.5, 986, 1240
6, 986, 1604
5.5, 988, 24
122.5, 988, 988
4, 988, 1638
14, 989, 1558
107.5, 990, 990
7, 990, 996
8, 991, 106
24.5, 991, 998
13.5, 992, 592
15.5, 992, 918
146.5, 992, 992
19, 993, 1694
3, 993, 1710
2.5, 993, 1946
150, 994, 994
25, 994, 1512
7, 995, 304
168, 996, 996
11, 996, 1690
16.5, 996, 1940
12.5, 997, 906
175.5, 998, 998
25.5, 998, 1264
5, 999, 1660
131, 1000, 1000
17, 1001, 954
141, 1002, 1002
17, 1003, 152
8.5, 1003, 220
7.5, 1003, 938
122.5, 1004, 1004
2.5, 1004, 1218
139.5, 1006, 1006
1.5, 1007, 66
121.5, 1008, 1008
4.5, 1009, 1800
11, 1010, 182
125, 1010, 1010
22, 1011, 1220
24, 1011, 1774
25.5, 1012, 38
15.5, 1012, 660
147, 1012, 1012
4, 1013, 884
8, 1013, 1110
8.5, 1013, 1950
7, 1014, 330
145, 1014, 1014
22.5, 1015, 1004
14.5, 1015, 1168
17.5, 1015, 1618
20.5, 1016, 638
137, 1016, 1016
128, 1018, 1018
4.5, 1019, 1450
105.5, 1020, 1020
17.5, 1021, 784
21, 1021, 814
9.5, 1022, 892
165, 1022, 1022
22.5, 1023, 704
11, 1023, 768
18.5, 1024, 614
162, 1024, 1024
22, 1024, 1844
17, 1025, 14
145.5, 1026, 1026
22, 1026, 1684
127.5, 1028, 1028
23.5, 1028, 1172
2, 1028, 2008
8.5, 1029, 52
12, 1029, 1136
8, 1029, 1276
139.5, 1030, 1030
3.5, 1031, 982
5, 1031, 1222
7, 1031, 2000
25.5, 1032, 860
126, 1032, 1032
7, 1034, 184
114, 1034, 1034
124, 1036, 1036
21.5, 1037, 1394
131, 1038, 1038
11, 1039, 1680
140, 1040, 1040
19, 1040, 1402
7.5, 1040, 1856
10.5, 1041, 276
134.5, 1042, 1042
1.5, 1042, 1138
9.5, 1042, 1722
23, 1042, 2002
8.5, 1043, 198
9, 1044, 666
117, 1044, 1044
6, 1045, 1244
125, 1046, 1046
22.5, 1047, 1976
145.5, 1048, 1048
21.5, 1048, 1182
23, 1049, 504
16, 1050, 642
132.5, 1050, 1050
10.5, 1051, 1758
1.5, 1051, 1818
14, 1052, 92
17, 1052, 468
159, 1052, 1052
23.5, 1052, 1716
23, 1053, 850
128.5, 1054, 1054
4.5, 1054, 1178
22.5, 1054, 1992
13.5, 1056, 168
2, 1056, 192
116, 1056, 1056
23, 1057, 300
7.5, 1058, 586
127, 1058, 1058
19, 1059, 108
24, 1060, 8
167.5, 1060, 1060
25.5, 1060, 1174
12, 1060, 1602
20.5, 1061, 52
19, 1061, 344
160.5, 1062, 1062
9, 1062, 1112
23.5, 1063, 376
23.5, 1063, 1804
120, 1064, 1064
2.5, 1065, 1234
24.5, 1066, 206
138, 1066, 1066
13.5, 1067, 726
12, 1067, 1358
104, 1068, 1068
3.5, 1068, 1152
136.5, 1070, 1070
23.5, 1070, 1756
23, 1071, 1828
6.5, 1072, 800
131.5, 1072, 1072
7.5, 1072, 1188
9, 1072, 1664
105.5, 1074, 1074
5, 1074, 1356
15, 1075, 358
14, 1076, 392
12.5, 1076, 532
138.5, 1076, 1076
173.5, 1078, 1078
18.5, 1078, 1270
21.5, 1078, 1866
19.5, 1078, 1902
18.5, 1079, 122
13, 1079, 2010
140.5, 1080, 1080
12.5, 1080, 1576
10.5, 1081, 1960
10, 1082, 992
133, 1082, 1082
16, 1083, 440
8, 1083, 906
103, 1084, 1084
2.5, 1084, 1286
9, 1085, 430
2, 1085, 840
113, 1086, 1086
16.5, 1087, 1366
102, 1088, 1088
1.5, 1089, 560
21.5, 1089, 1744
25.5, 1090, 586
162, 1090, 1090
25.5, 1090, 1630
22, 1091, 804
23, 1091, 1716
134.5, 1092, 1092
1, 1093, 552
23, 1093, 1938
153.5, 1094, 1094
18.5, 1094, 1190
22.5, 1095, 1210
7, 1095, 1228
103.5, 1096, 1096
107.5, 1098, 1098
9, 1099, 1864
166, 1100, 1100
16, 1100, 1480
11.5, 1100, 1626
21.5, 1101, 992
21.5, 1101, 1464
13.5, 1102, 682
114, 1102, 1102
16, 1103, 0
14, 1103, 1604
21.5, 1104, 556
14.5, 1104, 782
142.5, 1104, 1104
15.5, 1105, 306
108.5, 1106, 1106
7, 1106, 1212
12, 1107, 1350
8.5, 1107, 1572
136.5, 1108, 1108
9.5, 1108, 1296
2, 1110, 580
102.5, 1110, 1110
11, 1111, 1550
119, 1112, 1112
3.5, 1112, 1494
4, 1113, 56
16, 1113, 1966
9.5, 1114, 272
171.5, 1114, 1114
19, 1114, 1554
21, 1114, 1836
21.5, 1114, 1878
25, 1115, 372
19.5, 1116, 570
7, 1116, 580
127, 1116, 1116
11.5, 1117, 370
17.5, 1117, 1668
116.5, 1118, 1118
24.5, 1119, 298
16.5, 1119, 968
124, 1120, 1120
23.5, 1120, 1320
15, 1121, 618
13.5, 1122, 392
25, 1122, 866
163, 1122, 1122
24, 1122, 1686
3, 1123, 100
24, 1123, 124
20.5, 1123, 404
10, 1123, 1536
134.5, 1124, 1124
18, 1124, 1194
15, 1124, 1854
11, 1125, 78
9, 1125, 290
8.5, 1125, 1252
13.5, 1126, 696
151, 1126, 1126
10.5, 1126, 1722
11.5, 1127, 266
16.5, 1127, 1112
116.5, 1128, 1128
16, 1128, 1782
7.5, 1129, 370
23, 1129, 964
12.5, 1130, 112
14.5, 1130, 892
138.5, 1130, 1130
11, 1130, 1260
13.5, 1131, 784
6.5, 1131, 820
11, 1132, 78
24.5, 1132, 412
14.5, 1132, 438
158.5, 1132, 1132
24, 1133, 310
112.5, 1134, 1134
7.5, 1135, 86
4, 1135, 1228
113, 1136, 1136
12.5, 1136, 1148
4, 1137, 1182
15.5, 1137, 1562
12.5, 1138, 794
8.5, 1138, 834
135.5, 1138, 1138
7.5, 1139, 1876
12.5, 1140, 878
113, 1140, 1140
152.5, 1142, 1142
15, 1142, 1430
156.5, 1144, 1144
14, 1144, 1546
14.5, 1145, 1536
6, 1146, 298
6.5, 1146, 366
113, 1146, 1146
9, 1147, 1214
136, 1148, 1148
5.5, 1149, 256
15.5, 1149, 1930
4.5, 1150, 560
109, 1150, 1150
12, 1151, 210
24, 1151, 1478
23, 1151, 1544
1, 1152, 698
22.5, 1152, 1056
140, 1152, 1152
4, 1153, 478
6, 1153, 1142
16, 1153, 1712
3, 1153, 1716
8, 1154, 538
126, 1154, 1154
17.5, 1154, 1908
112, 1156, 1156
4.5, 1158, 24
162, 1158, 1158
24, 1158, 1592
8, 1158, 1636
9, 1159, 504
5, 1159, 1544
25.5, 1159, 1658
18, 1160, 138
15, 1160, 594
172, 1160, 1160
17.5, 1161, 502
22.5, 1162, 960
168, 1162, 1162
2.5, 1162, 1914
169, 1164, 1164
24.5, 1164, 1878
2, 1165, 354
24, 1165, 1884
129.5, 1166, 1166
4, 1166, 1454
5, 1166, 1492
18, 1167, 1512
120.5, 1168, 1168
7, 1168, 1230
5.5, 1169, 1136
2, 1169, 1420
115, 1170, 1170
10, 1170, 1950
13, 1171, 1260
16, 1171, 1908
149, 1172, 1172
7, 1172, 1712
15.5, 1173, 940
14.5, 1174, 774
125, 1174, 1174
6.5, 1174, 1642
9, 1175, 306
3.5, 1176, 366
128, 1176, 1176
11.5, 1176, 1664
14, 1177, 10
6.5, 1177, 928
2, 1178, 356
14, 1178, 532
157, 1178, 1178
3, 1179, 244
8, 1179, 954
10.5, 1180, 474
111, 1180, 1180
2, 1181, 954
1, 1181, 1834
124.5, 1182, 1182
12.5, 1184, 550
122, 1184, 1184
9, 1184, 1410
13.5, 1185, 788
115, 1186, 1186
22, 1187, 534
1.5, 1187, 1456
5.5, 1188, 1182
144, 1188, 1188
18.5, 1188, 1890
25.5, 1190, 954
126, 1190, 1190
15.5, 1191, 1692
13, 1191, 1832
9.5, 1192, 424
14, 1192, 974
153, 1192, 1192
9, 1193, 206
17, 1193, 1744
3, 1194, 46
134, 1194, 1194
14, 1194, 1466
16.5, 1194, 1718
20, 1195, 1834
17.5, 1195, 1986
13.5, 1196, 550
21, 1196, 1006
166, 1196, 1196
6.5, 1196, 1872
24.5, 1197, 554
18, 1197, 600
3, 1197, 1094
106.5, 1198, 1198
111.5, 1200, 1200
22, 1201, 366
12, 1201, 1386
126, 1202, 1202
22, 1203, 1346
12, 1204, 386
24, 1204, 1054
148, 1204, 1204
6.5, 1205, 1816
7, 1206, 742
148.5, 1206, 1206
20, 1206, 1660
18, 1207, 536
19, 1207, 2018
14, 1208, 348
138, 1208, 1208
106, 1210, 1210
10.5, 1211, 1988
8, 1212, 368
7.5, 1212, 524
162.5, 1212, 1212
17, 1213, 12
4, 1213, 1394
14, 1214, 196
114.5, 1214, 1214
149.5, 1216, 1216
8, 1216, 1516
6, 1216, 1924
16, 1216, 1948
23, 1218, 380
123.5, 1218, 1218
119, 1220, 1220
13.5, 1221, 858
125, 1222, 1222
6, 1224, 1176
134, 1224, 1224
9.5, 1225, 1694
112, 1226, 1226
11.5, 1227, 1824
10.5, 1228, 1112
111, 1228, 1228
24.5, 1229, 1234
9, 1229, 1650
3, 1230, 1182
138, 1230, 1230
14, 1232, 174
7.5, 1232, 890
152, 1232, 1232
17.5, 1233, 574
9, 1234, 562
24.5, 1234, 868
2.5, 1234, 1068
136.5, 1234, 1234
6, 1235, 100
18, 1235, 1186
121, 1236, 1236
4, 1236, 1300
3, 1236, 1834
25, 1237, 170
5.5, 1237, 408
2, 1238, 334
116.5, 1238, 1238
4, 1238, 1268
7, 1239, 840
13, 1239, 1854
18, 1240, 468
20.5, 1240, 1214
164.5, 1240, 1240
12, 1242, 506
138.5, 1242, 1242
6, 1242, 1440
10, 1242, 2012
20.5, 1244, 490
161, 1244, 1244
17, 1244, 1688
134, 1246, 1246
23.5, 1246, 1416
3.5, 1247, 1030
16, 1247, 1574
8, 1247, 1880
18.5, 1248, 780
122, 1248, 1248
13.5, 1249, 410
18, 1249, 1460
101.5, 1250, 1250
13.5, 1252, 402
118.5, 1252, 1252
4.5, 1252, 1614
8, 1253, 1174
24.5, 1253, 1234
109.5, 1254, 1254
9, 1254, 1798
8.5, 1255, 248
13, 1255, 1068
157, 1256, 1256
22.5, 1258, 1048
153.5, 1258, 1258
7, 1260, 140
114.5, 1260, 1260
22.5, 1261, 334
25.5, 1261, 1794
10, 1262, 696
129.5, 1262, 1262
9, 1263, 1928
20.5, 1264, 848
141.5, 1264, 1264
5.5, 1264, 1396
16.5, 1265, 404
14, 1265, 1192
3.5, 1265, 1936
4, 1265, 2006
119.5, 1266, 1266
5.5, 1267, 174
7.5, 1267, 882
7, 1267, 1290
1.5, 1268, 1078
113, 1268, 1268
8, 1270, 10
1, 1270, 516
134, 1270, 1270
24.5, 1270, 1536
13.5, 1272, 896
9.5, 1272, 1126
123.5, 1272, 1272
16.5, 1274, 98
117, 1274, 1274
6, 1275, 884
6.5, 1275, 1408
126.5, 1276, 1276
4, 1277, 1900
119.5, 1278, 1278
9, 1279, 288
19, 1279, 1944
103, 1280, 1280
24.5, 1281, 638
138.5, 1282, 1282
20.5, 1283, 1428
161.5, 1284, 1284
20.5, 1284, 1512
18.5, 1285, 374
21, 1286, 96
121.5, 1286, 1286
7, 1287, 540
5.5, 1287, 1888
10, 1288, 990
134.5, 1288, 1288
23.5, 1290, 66
159, 1290, 1290
19, 1290, 1542
5, 1291, 1096
22, 1291, 1144
112.5, 1292, 1292
6, 1292, 1702
10.5, 1293, 496
12, 1294, 992
127.5, 1294, 1294
15, 1294, 1610
17, 1295, 252
13, 1295, 648
1.5, 1295, 1468
13.5, 1296, 64
9.5, 1296, 450
14, 1296, 680
137.5, 1296, 1296
16, 1298, 496
137, 1298, 1298
2.5, 1299, 728
9.5, 1299, 1620
9, 1300, 744
164.5, 1300, 1300
2.5, 1302, 88
103, 1302, 1302
5.5, 1303, 428
10, 1303, 1722
122.5, 1304, 1304
24.5, 1305, 1760
23, 1306, 322
145.5, 1306, 1306
23, 1308, 802
161.5, 1308, 1308
16, 1308, 1388
22, 1308, 1930
2.5, 1309, 40
15, 1309, 1042
133, 1310, 1310
23, 1311, 1918
21.5, 1312, 1204
122, 1312, 1312
22.5, 1313, 1330
1.5, 1314, 1250
121, 1314, 1314
25, 1315, 1210
12, 1315, 1766
109.5, 1316, 1316
21.5, 1317, 174
2, 1317, 1056
7.5, 1317, 1366
25, 1317, 1440
110, 1318, 1318
22.5, 1319, 1836
25, 1319, 1862
17, 1320, 628
147.5, 1320, 1320
12.5, 1320, 1964
15.5, 1321, 1240
9, 1322, 1070
155.5, 1322, 1322
21, 1322, 1822
14, 1323, 282
17, 1323, 484
4.5, 1323, 542
22.5, 1323, 1276
128, 1324, 1324
6.5, 1325, 846
21, 1326, 846
142.5, 1326, 1326
7.5, 1326, 1630
9.5, 1327, 1402
170, 1328, 1328
14.5, 1328, 1446
10.5, 1328, 1526
22, 1328, 1584
4.5, 1330, 1202
113.5, 1330, 1330
8.5, 1330, 1690
19.5, 1331, 1652
12.5, 1332, 394
146, 1332, 1332
2.5, 1332, 1538
18.5, 1333, 712
10.5, 1334, 146
154.5, 1334, 1334
9, 1335, 1484
17, 1335, 1522
107, 1336, 1336
7, 1337, 114
8, 1337, 1876
118, 1338, 1338
10, 1338, 2010
18.5, 1339, 960
138.5, 1340, 1340
7.5, 1340, 1792
5.5, 1341, 846
14.5, 1342, 676
2.5, 1342, 1122
151.5, 1342, 1342
25.5, 1343, 788
11.5, 1343, 1038
147.5, 1344, 1344
9.5, 1345, 1580
1.5, 1346, 830
108.5, 1346, 1346
9.5, 1347, 38
8.5, 1348, 290
131, 1348, 1348
114, 1350, 1350
9, 1351, 392
22.5, 1351, 418
23.5, 1351, 916
15, 1352, 894
115.5, 1352, 1352
11, 1354, 598
158, 1354, 1354
17, 1355, 666
2, 1355, 1922
8.5, 1356, 272
7.5, 1356, 818
134.5, 1356, 1356
9.5, 1357, 112
17.5, 1357, 300
1.5, 1357, 1810
19.5, 1358, 1104
165.5, 1358, 1358
19.5, 1358, 1372
22, 1360, 94
4.5, 1360, 580
127, 1360, 1360
6, 1361, 130
23, 1361, 230
15, 1362, 402
153, 1362, 1362
2, 1362, 1432
7, 1363, 1436
1.5, 1364, 610
102, 1364, 1364
124.5, 1366, 1366
6.5, 1368, 264
145, 1368, 1368
18.5, 1368, 1892
13.5, 1370, 676
127.5, 1370, 1370
5.5, 1371, 1690
7, 1372, 112
153, 1372, 1372
22.5, 1373, 554
7, 1373, 656
7.5, 1374, 420
140.5, 1374, 1374
5, 1375, 638
25.5, 1375, 702
16.5, 1375, 1978
157, 1376, 1376
25.5, 1376, 1498
23, 1377, 648
12.5, 1377, 846
14, 1377, 1370
138.5, 1378, 1378
20, 1379, 70
5.5, 1379, 430
17, 1380, 1278
117.5, 1380, 1380
13.5, 1381, 58
21, 1381, 168
20.5, 1381, 1948
23.5, 1382, 536
1, 1382, 892
143.5, 1382, 1382
18.5, 1382, 1786
13.5, 1383, 290
143, 1384, 1384
23, 1384, 1606
121, 1386, 1386
14, 1387, 368
104.5, 1388, 1388
13, 1389, 76
20.5, 1390, 64
23, 1390, 590
147.5, 1390, 1390
3.5, 1390, 1876
25, 1391, 510
12.5, 1391, 1626
125.5, 1392, 1392
129, 1394, 1394
14, 1394, 1464
11.5, 1396, 82
4.5, 1396, 260
20, 1396, 896
151.5, 1396, 1396
21.5, 1397, 652
10.5, 1398, 662
139, 1398, 1398
9, 1398, 1960
5.5, 1399, 1732
19.5, 1400, 1206
121, 1400, 1400
15, 1401, 1688
24, 1401, 1998
109.5, 1402, 1402
3.5, 1403, 1128
18.5, 1403, 1304
4, 1404, 274
25.5, 1404, 642
154.5, 1404, 1404
10, 1405, 316
15.5, 1405, 936
19.5, 1406, 676
148, 1406, 1406
16.5, 1406, 1712
10, 1407, 1094
7.5, 1407, 1324
109, 1408, 1408
12.5, 1409, 624
18, 1409, 1062
16, 1409, 1968
3, 1410, 762
123, 1410, 1410
5.5, 1411, 1262
6, 1411, 1524
20.5, 1411, 1606
10, 1412, 1404
126, 1412, 1412
118, 1414, 1414
2.5, 1414, 1770
140, 1416, 1416
6.5, 1417, 1072
18, 1417, 1764
11.5, 1418, 1396
118, 1418, 1418
6, 1418, 1558
10.5, 1419, 774
14.5, 1419, 1124
12, 1420, 424
117, 1420, 1420
22, 1421, 122
15, 1421, 540
20, 1421, 1558
112, 1422, 1422
3.5, 1422, 1744
4, 1423, 1216
23.5, 1423, 1680
8.5, 1423, 1776
117, 1424, 1424
10.5, 1425, 20
25, 1425, 1380
17, 1426, 1150
144, 1426, 1426
24.5, 1426, 1854
17, 1427, 526
6.5, 1428, 1140
121.5, 1428, 1428
13.5, 1428, 1842
23.5, 1429, 948
24.5, 1429, 1954
112.5, 1430, 1430
12, 1430, 1446
141, 1432, 1432
13, 1433, 512
19.5, 1433, 1592
115, 1434, 1434
2.5, 1434, 1846
176.5, 1436, 1436
124, 1438, 1438
3.5, 1440, 902
104, 1440, 1440
16, 1441, 54
22, 1442, 562
145, 1442, 1442
24, 1443, 1916
19, 1444, 1202
119.5, 1444, 1444
6.5, 1445, 1514
4.5, 1445, 1516
19.5, 1446, 760
17.5, 1446, 1206
137.5, 1446, 1446
10, 1447, 390
25.5, 1448, 948
126, 1448, 1448
13, 1450, 230
23, 1450, 416
18, 1450, 750
172.5, 1450, 1450
19, 1451, 390
4.5, 1452, 438
105, 1452, 1452
17, 1453, 244
103, 1454, 1454
6.5, 1456, 602
107, 1456, 1456
4, 1457, 552
12, 1458, 270
3.5, 1458, 618
138, 1458, 1458
19, 1459, 770
14.5, 1459, 838
119, 1460, 1460
9, 1461, 1700
15.5, 1461, 1876
3.5, 1462, 508
2.5, 1462, 616
113.5, 1462, 1462
18.5, 1464, 38
16, 1464, 1314
135, 1464, 1464
4, 1466, 188
122.5, 1466, 1466
22.5, 1467, 1906
149.5, 1468, 1468
24.5, 1468, 1520
17, 1469, 1694
24.5, 1470, 36
137.5, 1470, 1470
15, 1471, 1268
23.5, 1472, 884
142.5, 1472, 1472
2, 1472, 1820
1, 1473, 238
16.5, 1473, 284
16.5, 1473, 1518
15, 1474, 4
6, 1474, 854
153, 1474, 1474
21.5, 1475, 164
13, 1475, 1596
22.5, 1476, 1052
141, 1476, 1476
9.5, 1477, 198
15.5, 1478, 1048
139, 1478, 1478
9, 1478, 1760
6, 1478, 1938
21.5, 1479, 1016
9.5, 1480, 134
129, 1480, 1480
18, 1481, 674
121.5, 1482, 1482
21, 1482, 1778
14.5, 1484, 930
141, 1484, 1484
150.5, 1486, 1486
2.5, 1486, 1530
7.5, 1486, 1580
12, 1487, 1388
103, 1488, 1488
2.5, 1488, 1726
15.5, 1489, 404
17.5, 1490, 94
6.5, 1490, 1134
7.5, 1490, 1356
132, 1490, 1490
24.5, 1492, 1220
139, 1492, 1492
8, 1492, 1594
4, 1493, 1160
157, 1494, 1494
23, 1494, 1996
115, 1496, 1496
14.5, 1496, 1858
8.5, 1497, 1658
126.5, 1498, 1498
23, 1499, 834
7, 1499, 1012
113.5, 1500, 1500
8.5, 1501, 1592
11.5, 1501, 1822
8, 1502, 488
120.5, 1502, 1502
8, 1503, 770
3, 1503, 1796
18.5, 1504, 1186
142, 1504, 1504
14, 1504, 1868
23, 1505, 878
24.5, 1505, 1114
123, 1506, 1506
122.5, 1508, 1508
2.5, 1508, 1992
7, 1509, 562
3.5, 1509, 1170
6, 1510, 954
144, 1510, 1510
1, 1510, 1644
21, 1512, 292
150, 1512, 1512
6.5, 1513, 180
119, 1514, 1514
18.5, 1514, 1928
102.5, 1516, 1516
2, 1516, 1834
1.5, 1517, 1100
21.5, 1518, 138
14, 1518, 516
147, 1518, 1518
16.5, 1520, 1332
171, 1520, 1520
20.5, 1520, 1624
22, 1521, 540
22.5, 1521, 796
118.5, 1522, 1522
4.5, 1523, 118
12, 1523, 1290
15.5, 1524, 686
12, 1524, 1480
139, 1524, 1524
10, 1525, 344
13.5, 1525, 602
102, 1526, 1526
9, 1527, 1056
125, 1528, 1528
4.5, 1529, 2012
13, 1530, 444
23.5, 1530, 1122
138.5, 1530, 1530
13, 1532, 866
113.5, 1532, 1532
1.5, 1533, 954
13, 1533, 1920
5.5, 1534, 56
5, 1534, 264
13.5, 1534, 1494
124.5, 1534, 1534
16, 1535, 954
24, 1536, 1366
124.5, 1536, 1536
9.5, 1537, 1124
23.5, 1537, 1574
155.5, 1538, 1538
23, 1538, 1910
4, 1540, 1096
104.5, 1540, 1540
4.5, 1541, 350
17.5, 1541, 1084
10, 1541, 1898
15.5, 1542, 530
116, 1542, 1542
23, 1543, 548
124.5, 1544, 1544
7, 1545, 42
10, 1545, 1156
15.5, 1545, 1588
142, 1546, 1546
22, 1547, 574
20.5, 1548, 74
137.5, 1548, 1548
25.5, 1550, 660
18.5, 1550, 1076
147, 1550, 1550
20, 1551, 1550
22, 1551, 2016
4.5, 1552, 494
15.5, 1552, 1344
152.5, 1552, 1552
14.5, 1552, 1720
14, 1553, 1082
25.5, 1554, 110
6, 1554, 310
152, 1554, 1554
13.5, 1556, 686
21, 1556, 730
5, 1556, 1490
17.5, 1556, 1516
157.5, 1556, 1556
7, 1558, 148
4, 1558, 1286
126.5, 1558, 1558
140, 1560, 1560
16.5, 1562, 190
13, 1562, 516
24, 1562, 1520
161, 1562, 1562
11.5, 1564, 402
143, 1564, 1564
5.5, 1564, 1960
17.5, 1565, 1720
23, 1565, 2002
23, 1566, 1384
123.5, 1566, 1566
17, 1567, 486
23.5, 1567, 1678
2, 1568, 94
3, 1568, 140
5, 1568, 228
110.5, 1568, 1568
13, 1569, 608
1, 1570, 540
121.5, 1570, 1570
11, 1570, 1588
24, 1571, 1350
18, 1571, 1500
153, 1572, 1572
19, 1573, 840
24.5, 1574, 82
18.5, 1574, 860
143.5, 1574, 1574
17.5, 1575, 488
17, 1575, 1530
20.5, 1576, 900
140, 1576, 1576
24.5, 1577, 724
112, 1578, 1578
5, 1579, 44
139.5, 1580, 1580
18.5, 1580, 1958
5.5, 1581, 222
10.5, 1581, 232
2.5, 1581, 1646
103.5, 1582, 1582
7, 1583, 1422
23, 1584, 332
13, 1584, 896
140.5, 1584, 1584
12.5, 1585, 338
5, 1586, 860
105.5, 1586, 1586
8, 1587, 1010
13.5, 1588, 302
138.5, 1588, 1588
24.5, 1589, 1204
23.5, 1589, 1460
13, 1589, 1866
2, 1590, 0
102.5, 1590, 1590
12.5, 1591, 316
3.5, 1591, 730
137, 1592, 1592
10, 1593, 804
21, 1594, 204
128.5, 1594, 1594
9, 1595, 170
10, 1596, 444
7.5, 1596, 1240
118, 1596, 1596
6.5, 1598, 772
107, 1598, 1598
17, 1599, 1392
137.5, 1600, 1600
8.5, 1600, 1872
20, 1601, 656
8.5, 1602, 86
14.5, 1602, 312
168, 1602, 1602
11, 1604, 1282
11.5, 1604, 1352
134.5, 1604, 1604
11.5, 1604, 1968
121.5, 1606, 1606
4, 1607, 522
23.5, 1607, 1412
23.5, 1608, 924
148, 1608, 1608
6.5, 1609, 1286
146.5, 1610, 1610
6.5, 1611, 404
11.5, 1611, 552
21, 1611, 1690
113.5, 1612, 1612
1.5, 1614, 1106
145, 1614, 1614
4.5, 1615, 1774
106, 1616, 1616
24, 1617, 1056
2.5, 1617, 1076
18.5, 1618, 694
20.5, 1618, 874
5, 1618, 1486
144.5, 1618, 1618
18.5, 1619, 174
17, 1619, 204
25, 1619, 908
12, 1619, 1970
111.5, 1620, 1620
